Stuid,Form,Subject_Taken,AvgMarkObtained
G22,3_4,D&T_F3&4,0
G22,3_4,ELA_F3&4,31.85
G22,3_4,ELIT_F3&4,37.17
G22,3_4,FRE_F3&4,58.47
G22,3_4,GEO_F3&4,51.21
G22,3_4,HIS_F3&4,62.48
G22,3_4,ICT_F3&4,0
G22,3_4,MTH_F3&4,36.96
G22,3_4,PED_F3&4,0
G22,3_4,PHY_F3&4,43.31
G22,3_4,RE_F3&4,64.85
G23,1,ART_F1,64.83
G23,1,COMP SC_F1,64.81
G23,1,ELA_F1,48.8
G23,1,FRE_F1,43
G23,1,GEO_F1,49
G23,1,HIS_F1,53.33
G23,1,MTH_F1,41.5
G23,1,RE_F1,51.33
G23,1,SCI_F1,56.67
G23,1,SH_F1,65.33
G23,2,ART_F2,67.03
G23,2,COMP SC_F2,56.67
G23,2,ELA_F2,47.33
G23,2,FRE_F2,20.48
G23,2,GEO_F2,48.34
G23,2,HIS_F2,30.61
G23,2,MTH_F2,37.53
G23,2,RE_F2,57.25
G23,2,SCI_F2,52.44
G23,2,SH_F2,51.67
G23,3_4,ACC_F3&4,0
G23,3_4,ART_F3&4,44.18
G23,3_4,BIOL_F3&4,0
G23,3_4,BST_F3&4,0
G23,3_4,CHEM_F3&4,37.56
G23,3_4,COMP SC_F3&4,9.18
G23,3_4,D&T_F3&4,60.7
G23,3_4,ELA_F3&4,51.96
G23,3_4,ELIT_F3&4,27.2
G23,3_4,FRE_F3&4,0
G23,3_4,GEO_F3&4,56.24
G23,3_4,HIS_F3&4,0
G23,3_4,ICT_F3&4,55.55
G23,3_4,MTH_F3&4,39.37
G23,3_4,PED_F3&4,0
G23,3_4,PHY_F3&4,49.03
G23,3_4,RE_F3&4,63.69
G24,1,ART_F1,60.57
G24,1,COMP SC_F1,50.57
G24,1,ELA_F1,41.89
G24,1,FRE_F1,33.31
G24,1,GEO_F1,34.86
G24,1,HIS_F1,37.37
G24,1,MTH_F1,26.82
G24,1,RE_F1,47.7
G24,1,SCI_F1,32
G24,1,SH_F1,57.57
G24,2,ART_F2,50.61
G24,2,COMP SC_F2,44.99
G24,2,ELA_F2,47.17
G24,2,FRE_F2,24.88
G24,2,GEO_F2,46
G24,2,HIS_F2,37.05
G24,2,MTH_F2,11.11
G24,2,RE_F2,41.19
G24,2,SCI_F2,21.38
G24,2,SH_F2,47.62
G24,3_4,ACC_F3&4,0
G24,3_4,ART_F3&4,42.16
G24,3_4,BIOL_F3&4,52.64
G24,3_4,BST_F3&4,0
G24,3_4,CHEM_F3&4,49.46
G24,3_4,COMP SC_F3&4,0
G24,3_4,D&T_F3&4,0
G24,3_4,ELA_F3&4,51.4
G24,3_4,ELIT_F3&4,58
G24,3_4,FRE_F3&4,0
G24,3_4,GEO_F3&4,0
G24,3_4,HIS_F3&4,36.7
G24,3_4,ICT_F3&4,50.2
G24,3_4,MTH_F3&4,49.81
G24,3_4,PED_F3&4,0
G24,3_4,PHY_F3&4,48.77
G24,3_4,RE_F3&4,53.13
G25,1,ART_F1,54.31
G25,1,COMP SC_F1,69.32
G25,1,ELA_F1,63.74
G25,1,FRE_F1,66.61
G25,1,GEO_F1,53.48
G25,1,HIS_F1,35.33
G25,1,MTH_F1,42
G25,1,RE_F1,29
G25,1,SCI_F1,30.14
G25,1,SH_F1,33.76
G25,2,ART_F2,46.68
G25,2,COMP SC_F2,78.78
G25,2,ELA_F2,45.67
G25,2,FRE_F2,65.31
G25,2,GEO_F2,47.33
G25,2,HIS_F2,46.12
G25,2,MTH_F2,50.19
G25,2,RE_F2,51.95
G25,2,SCI_F2,38.75
G25,2,SH_F2,31.2
G25,3_4,ACC_F3&4,0
G25,3_4,ART_F3&4,54.4
G25,3_4,BIOL_F3&4,0
G25,3_4,BST_F3&4,0
G25,3_4,CHEM_F3&4,59.3
G25,3_4,COMP SC_F3&4,54.47
G25,3_4,D&T_F3&4,62.33
G25,3_4,ELA_F3&4,46.2
G25,3_4,ELIT_F3&4,35.5
G25,3_4,FRE_F3&4,65
G25,3_4,GEO_F3&4,0
G25,3_4,HIS_F3&4,0
G25,3_4,ICT_F3&4,0
G25,3_4,MTH_F3&4,65.09
G25,3_4,PED_F3&4,0
G25,3_4,PHY_F3&4,51.9
G25,3_4,RE_F3&4,71.8
G26,1,ART_F1,54.33
G26,1,COMP SC_F1,79.67
G26,1,ELA_F1,65.33
G26,1,FRE_F1,61.95
G26,1,GEO_F1,66.33
G26,1,HIS_F1,72.67
G26,1,MTH_F1,60.57
G26,1,RE_F1,69.41
G26,1,SCI_F1,64.19
G26,1,SH_F1,59.33
G26,2,ART_F2,52.37
G26,2,COMP SC_F2,71.14
G26,2,ELA_F2,65.67
G26,2,FRE_F2,50.5
G26,2,GEO_F2,65.33
G26,2,HIS_F2,78.47
G26,2,MTH_F2,45.93
G26,2,RE_F2,75.74
G26,2,SCI_F2,60.51
G26,2,SH_F2,52
G26,3_4,ACC_F3&4,0
G26,3_4,ART_F3&4,0
G26,3_4,BIOL_F3&4,60.6
G26,3_4,BST_F3&4,64.64
G26,3_4,CHEM_F3&4,0
G26,3_4,COMP SC_F3&4,0
G26,3_4,D&T_F3&4,0
G26,3_4,ELA_F3&4,48.15
G26,3_4,ELIT_F3&4,39.45
G26,3_4,FRE_F3&4,53.92
G26,3_4,GEO_F3&4,62.33
G26,3_4,HIS_F3&4,59.06
G26,3_4,ICT_F3&4,0
G26,3_4,MTH_F3&4,47.42
G26,3_4,PED_F3&4,0
G26,3_4,PHY_F3&4,54.8
G26,3_4,RE_F3&4,51.33
G27,1,ART_F1,48.5
G27,1,COMP SC_F1,59.32
G27,1,ELA_F1,41
G27,1,FRE_F1,11.34
G27,1,GEO_F1,37
G27,1,HIS_F1,26.34
G27,1,MTH_F1,25.55
G27,1,RE_F1,41.67
G27,1,SCI_F1,42.67
G27,1,SH_F1,52.56
G27,2,ART_F2,43.89
G27,2,COMP SC_F2,54.03
G27,2,ELA_F2,61.27
G27,2,FRE_F2,15.19
G27,2,GEO_F2,62.57
G27,2,HIS_F2,48.75
G27,2,MTH_F2,26.59
G27,2,RE_F2,56.51
G27,2,SCI_F2,58.13
G27,2,SH_F2,46.67
G27,3_4,ACC_F3&4,0
G27,3_4,ART_F3&4,0
G27,3_4,BIOL_F3&4,51.28
G27,3_4,BST_F3&4,23.08
G27,3_4,CHEM_F3&4,0
G27,3_4,COMP SC_F3&4,5.6
G27,3_4,D&T_F3&4,65.06
G27,3_4,ELA_F3&4,36.88
G27,3_4,ELIT_F3&4,0
G27,3_4,FRE_F3&4,0
G27,3_4,GEO_F3&4,52.5
G27,3_4,HIS_F3&4,0
G27,3_4,ICT_F3&4,49.19
G27,3_4,MTH_F3&4,58.21
G27,3_4,PED_F3&4,62.58
G27,3_4,PHY_F3&4,0
G27,3_4,RE_F3&4,61.56
G28,1,ART_F1,36.5
G28,1,COMP SC_F1,56.67
G28,1,ELA_F1,62.22
G28,1,FRE_F1,35.38
G28,1,GEO_F1,36.67
G28,1,HIS_F1,45.11
G28,1,MTH_F1,52.34
G28,1,RE_F1,36.51
G28,1,SCI_F1,52.7
G28,1,SH_F1,57.48
G28,2,ART_F2,46.93
G28,2,COMP SC_F2,31.33
G28,2,ELA_F2,46.4
G28,2,FRE_F2,18.59
G28,2,GEO_F2,54.75
G28,2,HIS_F2,31.29
G28,2,MTH_F2,39.69
G28,2,RE_F2,59
G28,2,SCI_F2,46.02
G28,2,SH_F2,21.83
G28,3_4,ACC_F3&4,0
G28,3_4,ART_F3&4,0
G28,3_4,BIOL_F3&4,42.97
G28,3_4,BST_F3&4,49.57
G28,3_4,CHEM_F3&4,0
G28,3_4,COMP SC_F3&4,0
G28,3_4,D&T_F3&4,0
G28,3_4,ELA_F3&4,48.84
G28,3_4,ELIT_F3&4,31
G28,3_4,FRE_F3&4,0
G28,3_4,GEO_F3&4,31.87
G28,3_4,HIS_F3&4,0
G28,3_4,ICT_F3&4,38.69
G28,3_4,MTH_F3&4,18.1
G28,3_4,PED_F3&4,59.17
G28,3_4,PHY_F3&4,40.17
G28,3_4,RE_F3&4,61
G29,1,ART_F1,39.67
G29,1,COMP SC_F1,67.52
G29,1,ELA_F1,51.04
G29,1,FRE_F1,52.25
G29,1,GEO_F1,47.3
G29,1,HIS_F1,43.06
G29,1,MTH_F1,31.85
G29,1,RE_F1,43.34
G29,1,SCI_F1,56.02
G29,1,SH_F1,50.67
G29,2,ART_F2,30.83
G29,2,COMP SC_F2,69
G29,2,ELA_F2,51.29
G29,2,FRE_F2,0
G29,2,GEO_F2,48.78
G29,2,HIS_F2,35.86
G29,2,MTH_F2,29.37
G29,2,RE_F2,53.71
G29,2,SCI_F2,54.29
G29,2,SH_F2,32.33
G29,3_4,ACC_F3&4,0
G29,3_4,ART_F3&4,0
G29,3_4,BIOL_F3&4,0
G29,3_4,BST_F3&4,32.51
G29,3_4,CHEM_F3&4,0
G29,3_4,COMP SC_F3&4,0
G29,3_4,D&T_F3&4,32
G29,3_4,ELA_F3&4,34.35
G29,3_4,ELIT_F3&4,12
G29,3_4,FRE_F3&4,0
G29,3_4,GEO_F3&4,30.91
G29,3_4,HIS_F3&4,0
G29,3_4,ICT_F3&4,26.32
G29,3_4,MTH_F3&4,35.46
G29,3_4,PED_F3&4,45.67
G29,3_4,PHY_F3&4,30.53
G29,3_4,RE_F3&4,38.33
G30,1,ART_F1,40.44
G30,1,COMP SC_F1,58.96
G30,1,ELA_F1,55.8
G30,1,FRE_F1,47.06
G30,1,GEO_F1,34
G30,1,HIS_F1,42.33
G30,1,MTH_F1,39.63
G30,1,RE_F1,61.67
G30,1,SCI_F1,26.87
G30,1,SH_F1,27.76
G30,2,ART_F2,30.11
G30,2,COMP SC_F2,49.16
G30,2,ELA_F2,39.33
G30,2,FRE_F2,27.44
G30,2,GEO_F2,40
G30,2,HIS_F2,43.38
G30,2,MTH_F2,13.67
G30,2,RE_F2,50.33
G30,2,SCI_F2,20.31
G30,2,SH_F2,22.49
G30,3_4,ACC_F3&4,0
G30,3_4,ART_F3&4,0
G30,3_4,BIOL_F3&4,64.99
G30,3_4,BST_F3&4,0
G30,3_4,CHEM_F3&4,54.92
G30,3_4,COMP SC_F3&4,0
G30,3_4,D&T_F3&4,0
G30,3_4,ELA_F3&4,53.7
G30,3_4,ELIT_F3&4,74.5
G30,3_4,FRE_F3&4,0
G30,3_4,GEO_F3&4,54.16
G30,3_4,HIS_F3&4,35.45
G30,3_4,ICT_F3&4,63.1
G30,3_4,MTH_F3&4,45.39
G30,3_4,PED_F3&4,0
G30,3_4,PHY_F3&4,61.2
G30,3_4,RE_F3&4,64.4
G31,1,ART_F1,45
G31,1,COMP SC_F1,83
G31,1,ELA_F1,62.71
G31,1,FRE_F1,62.86
G31,1,GEO_F1,46.67
G31,1,HIS_F1,79.67
G31,1,MTH_F1,32.09
G31,1,RE_F1,66.31
G31,1,SCI_F1,50.01
G31,1,SH_F1,42.67
G31,2,ART_F2,30.37
G31,2,COMP SC_F2,41.31
G31,2,ELA_F2,42.61
G31,2,FRE_F2,57.17
G31,2,GEO_F2,59.53
G31,2,HIS_F2,64.63
G31,2,MTH_F2,25.97
G31,2,RE_F2,61.67
G31,2,SCI_F2,62.21
G31,2,SH_F2,40.39
G31,3_4,ACC_F3&4,0
G31,3_4,ART_F3&4,0
G31,3_4,BIOL_F3&4,48.87
G31,3_4,BST_F3&4,64.9
G31,3_4,CHEM_F3&4,0
G31,3_4,COMP SC_F3&4,0
G31,3_4,D&T_F3&4,0
G31,3_4,ELA_F3&4,53.09
G31,3_4,ELIT_F3&4,56.5
G31,3_4,FRE_F3&4,0
G31,3_4,GEO_F3&4,51.22
G31,3_4,HIS_F3&4,65.17
G31,3_4,ICT_F3&4,64.44
G31,3_4,MTH_F3&4,45.37
G31,3_4,PED_F3&4,0
G31,3_4,PHY_F3&4,58.47
G31,3_4,RE_F3&4,60.62
G32,1,ART_F1,54.17
G32,1,COMP SC_F1,85.74
G32,1,ELA_F1,61.3
G32,1,FRE_F1,47
G32,1,GEO_F1,55.33
G32,1,HIS_F1,64.94
G32,1,MTH_F1,35.67
G32,1,RE_F1,69.91
G32,1,SCI_F1,61.33
G32,1,SH_F1,45
G32,2,ART_F2,53.5
G32,2,COMP SC_F2,67
G32,2,ELA_F2,61.12
G32,2,FRE_F2,25.41
G32,2,GEO_F2,62.4
G32,2,HIS_F2,40.7
G32,2,MTH_F2,33.19
G32,2,RE_F2,62.16
G32,2,SCI_F2,62.67
G32,2,SH_F2,51.13
G32,3_4,ACC_F3&4,0
G32,3_4,ART_F3&4,0
G32,3_4,BIOL_F3&4,45.71
G32,3_4,BST_F3&4,0
G32,3_4,CHEM_F3&4,39.65
G32,3_4,COMP SC_F3&4,0
G32,3_4,D&T_F3&4,0
G32,3_4,ELA_F3&4,64.57
G32,3_4,ELIT_F3&4,54.4
G32,3_4,FRE_F3&4,0
G32,3_4,GEO_F3&4,53.29
G32,3_4,HIS_F3&4,59.58
G32,3_4,ICT_F3&4,57.82
G32,3_4,MTH_F3&4,31.59
G32,3_4,PED_F3&4,0
G32,3_4,PHY_F3&4,50.65
G32,3_4,RE_F3&4,65
G33,1,ART_F1,46.63
G33,1,COMP SC_F1,68
G33,1,ELA_F1,60.01
G33,1,FRE_F1,37.62
G33,1,GEO_F1,40.83
G33,1,HIS_F1,42.93
G33,1,MTH_F1,39.58
G33,1,RE_F1,61.9
G33,1,SCI_F1,48.76
G33,1,SH_F1,48.04
G33,2,ART_F2,49.99
G33,2,COMP SC_F2,19.33
G33,2,ELA_F2,34.94
G33,2,FRE_F2,35.94
G33,2,GEO_F2,49.33
G33,2,HIS_F2,54.61
G33,2,MTH_F2,28.99
G33,2,RE_F2,60.94
G33,2,SCI_F2,48.2
G33,2,SH_F2,39.89
G33,3_4,ACC_F3&4,0
G33,3_4,ART_F3&4,0
G33,3_4,BIOL_F3&4,0
G33,3_4,BST_F3&4,51.74
G33,3_4,CHEM_F3&4,0
G33,3_4,COMP SC_F3&4,0
G33,3_4,D&T_F3&4,63
G33,3_4,ELA_F3&4,55.45
G33,3_4,ELIT_F3&4,66.5
G33,3_4,FRE_F3&4,0
G33,3_4,GEO_F3&4,56.42
G33,3_4,HIS_F3&4,38.94
G33,3_4,ICT_F3&4,60.1
G33,3_4,MTH_F3&4,40.86
G33,3_4,PED_F3&4,0
G33,3_4,PHY_F3&4,40.2
G33,3_4,RE_F3&4,67.6
G34,1,ART_F1,44.17
G34,1,COMP SC_F1,44.33
G34,1,ELA_F1,53.81
G34,1,FRE_F1,45.59
G34,1,GEO_F1,45
G34,1,HIS_F1,57.53
G34,1,MTH_F1,37.56
G34,1,RE_F1,53.67
G34,1,SCI_F1,57.03
G34,1,SH_F1,28
G34,2,ART_F2,24.17
G34,2,COMP SC_F2,28.78
G34,2,ELA_F2,39.92
G34,2,FRE_F2,46.59
G34,2,GEO_F2,61.08
G34,2,HIS_F2,47.84
G34,2,MTH_F2,15.31
G34,2,RE_F2,60
G34,2,SCI_F2,54.4
G34,2,SH_F2,27.76
G34,3_4,ACC_F3&4,0
G34,3_4,ART_F3&4,0
G34,3_4,BIOL_F3&4,0
G34,3_4,BST_F3&4,57.4
G34,3_4,CHEM_F3&4,0
G34,3_4,COMP SC_F3&4,0
G34,3_4,D&T_F3&4,51.15
G34,3_4,ELA_F3&4,56.44
G34,3_4,ELIT_F3&4,37.5
G34,3_4,FRE_F3&4,46.94
G34,3_4,GEO_F3&4,44.6
G34,3_4,HIS_F3&4,0
G34,3_4,ICT_F3&4,0
G34,3_4,MTH_F3&4,30.29
G34,3_4,PED_F3&4,58.54
G34,3_4,PHY_F3&4,37.71
G34,3_4,RE_F3&4,68.8
G35,1,ART_F1,65
G35,1,COMP SC_F1,52.95
G35,1,ELA_F1,26
G35,1,FRE_F1,23.34
G35,1,GEO_F1,64.33
G35,1,HIS_F1,47.67
G35,1,MTH_F1,37.67
G35,1,RE_F1,39.55
G35,1,SCI_F1,69.33
G35,1,SH_F1,41.67
G35,2,ART_F2,63.06
G35,2,COMP SC_F2,61.58
G35,2,ELA_F2,30.3
G35,2,FRE_F2,20.93
G35,2,GEO_F2,54.67
G35,2,HIS_F2,43.8
G35,2,MTH_F2,33
G35,2,RE_F2,46.67
G35,2,SCI_F2,61.62
G35,2,SH_F2,31.67
G35,3_4,ACC_F3&4,0
G35,3_4,ART_F3&4,23.05
G35,3_4,BIOL_F3&4,40.76
G35,3_4,BST_F3&4,0
G35,3_4,CHEM_F3&4,49.03
G35,3_4,COMP SC_F3&4,0
G35,3_4,D&T_F3&4,9.48
G35,3_4,ELA_F3&4,35.25
G35,3_4,ELIT_F3&4,30.6
G35,3_4,FRE_F3&4,9.2
G35,3_4,GEO_F3&4,43.55
G35,3_4,HIS_F3&4,10.76
G35,3_4,ICT_F3&4,41.04
G35,3_4,MTH_F3&4,33.64
G35,3_4,PED_F3&4,0
G35,3_4,PHY_F3&4,44.93
G35,3_4,RE_F3&4,38.02
G36,1,ART_F1,70.5
G36,1,COMP SC_F1,83.67
G36,1,ELA_F1,75.7
G36,1,FRE_F1,87.7
G36,1,GEO_F1,85.17
G36,1,HIS_F1,80.24
G36,1,MTH_F1,92.87
G36,1,RE_F1,89.67
G36,1,SCI_F1,80.33
G36,1,SH_F1,53
G36,2,ART_F2,61.77
G36,2,COMP SC_F2,90.17
G36,2,ELA_F2,89.5
G36,2,FRE_F2,94.58
G36,2,GEO_F2,85.89
G36,2,HIS_F2,74.78
G36,2,MTH_F2,96.91
G36,2,RE_F2,84.42
G36,2,SCI_F2,87.09
G36,2,SH_F2,59.64
G36,3_4,ACC_F3&4,65.62
G36,3_4,ART_F3&4,0
G36,3_4,BIOL_F3&4,83.53
G36,3_4,BST_F3&4,0
G36,3_4,CHEM_F3&4,65.6
G36,3_4,COMP SC_F3&4,60.5
G36,3_4,D&T_F3&4,0
G36,3_4,ELA_F3&4,79.94
G36,3_4,ELIT_F3&4,70.83
G36,3_4,FRE_F3&4,84.18
G36,3_4,GEO_F3&4,0
G36,3_4,HIS_F3&4,0
G36,3_4,ICT_F3&4,0
G36,3_4,MTH_F3&4,77.12
G36,3_4,PED_F3&4,0
G36,3_4,PHY_F3&4,74.49
G36,3_4,RE_F3&4,72.69
G37,1,ART_F1,71.17
G37,1,COMP SC_F1,84.33
G37,1,ELA_F1,64.01
G37,1,FRE_F1,40.79
G37,1,GEO_F1,69.33
G37,1,HIS_F1,75
G37,1,MTH_F1,65.31
G37,1,RE_F1,75.45
G37,1,SCI_F1,71.67
G37,1,SH_F1,45.67
G37,2,ART_F2,72.08
G37,2,COMP SC_F2,64.33
G37,2,ELA_F2,55.33
G37,2,FRE_F2,21.98
G37,2,GEO_F2,57.93
G37,2,HIS_F2,31.67
G37,2,MTH_F2,66.83
G37,2,RE_F2,62.31
G37,2,SCI_F2,67.56
G37,2,SH_F2,52.73
G37,3_4,ACC_F3&4,0
G37,3_4,ART_F3&4,55.77
G37,3_4,BIOL_F3&4,69.8
G37,3_4,BST_F3&4,0
G37,3_4,CHEM_F3&4,68.24
G37,3_4,COMP SC_F3&4,0
G37,3_4,D&T_F3&4,0
G37,3_4,ELA_F3&4,68.55
G37,3_4,ELIT_F3&4,65.42
G37,3_4,FRE_F3&4,49.64
G37,3_4,GEO_F3&4,60.03
G37,3_4,HIS_F3&4,0
G37,3_4,ICT_F3&4,0
G37,3_4,MTH_F3&4,74.95
G37,3_4,PED_F3&4,0
G37,3_4,PHY_F3&4,67.25
G37,3_4,RE_F3&4,75.93
G38,1,ART_F1,93.17
G38,1,COMP SC_F1,83.66
G38,1,ELA_F1,72.81
G38,1,FRE_F1,65.62
G38,1,GEO_F1,77.78
G38,1,HIS_F1,68.7
G38,1,MTH_F1,52.27
G38,1,RE_F1,46
G38,1,SCI_F1,70.56
G38,1,SH_F1,62.67
G38,2,ART_F2,84.56
G38,2,COMP SC_F2,58.27
G38,2,ELA_F2,81.35
G38,2,FRE_F2,56.69
G38,2,GEO_F2,70
G38,2,HIS_F2,65.03
G38,2,MTH_F2,58.23
G38,2,RE_F2,61.08
G38,2,SCI_F2,68.84
G38,2,SH_F2,69.64
G38,3_4,ACC_F3&4,0
G38,3_4,ART_F3&4,40.67
G38,3_4,BIOL_F3&4,0
G38,3_4,BST_F3&4,0
G38,3_4,CHEM_F3&4,60.14
G38,3_4,COMP SC_F3&4,0
G38,3_4,D&T_F3&4,53.32
G38,3_4,ELA_F3&4,44.1
G38,3_4,ELIT_F3&4,12
G38,3_4,FRE_F3&4,44.82
G38,3_4,GEO_F3&4,46
G38,3_4,HIS_F3&4,0
G38,3_4,ICT_F3&4,0
G38,3_4,MTH_F3&4,35.36
G38,3_4,PED_F3&4,0
G38,3_4,PHY_F3&4,40.95
G38,3_4,RE_F3&4,42.28
G39,1,ART_F1,69.44
G39,1,COMP SC_F1,74.4
G39,1,ELA_F1,65.75
G39,1,FRE_F1,49.61
G39,1,GEO_F1,53.67
G39,1,HIS_F1,66.67
G39,1,MTH_F1,55.9
G39,1,RE_F1,53.08
G39,1,SCI_F1,50.9
G39,1,SH_F1,45.35
G39,2,ART_F2,71.09
G39,2,COMP SC_F2,30.74
G39,2,ELA_F2,45.25
G39,2,FRE_F2,50.46
G39,2,GEO_F2,66
G39,2,HIS_F2,57.97
G39,2,MTH_F2,63.72
G39,2,RE_F2,66.5
G39,2,SCI_F2,50.04
G39,2,SH_F2,57.06
G39,3_4,ACC_F3&4,0
G39,3_4,ART_F3&4,53.52
G39,3_4,BIOL_F3&4,0
G39,3_4,BST_F3&4,0
G39,3_4,CHEM_F3&4,56.28
G39,3_4,COMP SC_F3&4,0
G39,3_4,D&T_F3&4,64.4
G39,3_4,ELA_F3&4,55.57
G39,3_4,ELIT_F3&4,60.5
G39,3_4,FRE_F3&4,56.07
G39,3_4,GEO_F3&4,0
G39,3_4,HIS_F3&4,0
G39,3_4,ICT_F3&4,71.82
G39,3_4,MTH_F3&4,59.39
G39,3_4,PED_F3&4,0
G39,3_4,PHY_F3&4,66.6
G39,3_4,RE_F3&4,55.67
G40,1,ART_F1,53.33
G40,1,COMP SC_F1,75.19
G40,1,ELA_F1,60.77
G40,1,FRE_F1,55.34
G40,1,GEO_F1,65.33
G40,1,HIS_F1,70.8
G40,1,MTH_F1,61.99
G40,1,RE_F1,68.67
G40,1,SCI_F1,62.33
G40,1,SH_F1,57
G40,2,ART_F2,52.75
G40,2,COMP SC_F2,52.67
G40,2,ELA_F2,48.17
G40,2,FRE_F2,22.81
G40,2,GEO_F2,64.87
G40,2,HIS_F2,41.87
G40,2,MTH_F2,64.72
G40,2,RE_F2,72.2
G40,2,SCI_F2,68
G40,2,SH_F2,62.13
G40,3_4,ACC_F3&4,58.76
G40,3_4,ART_F3&4,0
G40,3_4,BIOL_F3&4,51.5
G40,3_4,BST_F3&4,0
G40,3_4,CHEM_F3&4,52.74
G40,3_4,COMP SC_F3&4,0
G40,3_4,D&T_F3&4,0
G40,3_4,ELA_F3&4,51.87
G40,3_4,ELIT_F3&4,56
G40,3_4,FRE_F3&4,55.01
G40,3_4,GEO_F3&4,0
G40,3_4,HIS_F3&4,65.43
G40,3_4,ICT_F3&4,0
G40,3_4,MTH_F3&4,46.98
G40,3_4,PED_F3&4,0
G40,3_4,PHY_F3&4,37.43
G40,3_4,RE_F3&4,64.6
G41,1,ART_F1,47.5
G41,1,COMP SC_F1,75.67
G41,1,ELA_F1,68.33
G41,1,FRE_F1,55.79
G41,1,GEO_F1,58.67
G41,1,HIS_F1,72
G41,1,MTH_F1,65.98
G41,1,RE_F1,61.05
G41,1,SCI_F1,62.08
G41,1,SH_F1,59
G41,2,ART_F2,42.67
G41,2,COMP SC_F2,59.39
G41,2,ELA_F2,72.75
G41,2,FRE_F2,67.12
G41,2,GEO_F2,66.72
G41,2,HIS_F2,73.09
G41,2,MTH_F2,40.85
G41,2,RE_F2,80.4
G41,2,SCI_F2,62.47
G41,2,SH_F2,55.33
G41,3_4,ACC_F3&4,0
G41,3_4,ART_F3&4,0
G41,3_4,BIOL_F3&4,47.38
G41,3_4,BST_F3&4,0
G41,3_4,CHEM_F3&4,47.12
G41,3_4,COMP SC_F3&4,0
G41,3_4,D&T_F3&4,0
G41,3_4,ELA_F3&4,44.83
G41,3_4,ELIT_F3&4,30.78
G41,3_4,FRE_F3&4,0
G41,3_4,GEO_F3&4,58.1
G41,3_4,HIS_F3&4,67.16
G41,3_4,ICT_F3&4,51.38
G41,3_4,MTH_F3&4,37.74
G41,3_4,PED_F3&4,0
G41,3_4,PHY_F3&4,49.74
G41,3_4,RE_F3&4,47.83
G42,1,ART_F1,30.33
G42,1,COMP SC_F1,82.83
G42,1,ELA_F1,69.96
G42,1,FRE_F1,53.22
G42,1,GEO_F1,46.67
G42,1,HIS_F1,48.82
G42,1,MTH_F1,64.5
G42,1,RE_F1,41.33
G42,1,SCI_F1,61.67
G42,1,SH_F1,26.67
G42,2,ART_F2,36.17
G42,2,COMP SC_F2,54.11
G42,2,ELA_F2,54.5
G42,2,FRE_F2,47.73
G42,2,GEO_F2,54.44
G42,2,HIS_F2,28.47
G42,2,MTH_F2,40.94
G42,2,RE_F2,54.33
G42,2,SCI_F2,32.56
G42,2,SH_F2,40.95
G42,3_4,ACC_F3&4,35.55
G42,3_4,ART_F3&4,0
G42,3_4,BIOL_F3&4,40.74
G42,3_4,BST_F3&4,44.57
G42,3_4,CHEM_F3&4,0
G42,3_4,COMP SC_F3&4,0
G42,3_4,D&T_F3&4,0
G42,3_4,ELA_F3&4,47.13
G42,3_4,ELIT_F3&4,30
G42,3_4,FRE_F3&4,0
G42,3_4,GEO_F3&4,0
G42,3_4,HIS_F3&4,0
G42,3_4,ICT_F3&4,67.01
G42,3_4,MTH_F3&4,53.98
G42,3_4,PED_F3&4,60.58
G42,3_4,PHY_F3&4,48.45
G42,3_4,RE_F3&4,43.65
G43,1,ART_F1,60
G43,1,COMP SC_F1,76.59
G43,1,ELA_F1,46.88
G43,1,FRE_F1,39.58
G43,1,GEO_F1,50
G43,1,HIS_F1,49.33
G43,1,MTH_F1,40.18
G43,1,RE_F1,44.33
G43,1,SCI_F1,50.77
G43,1,SH_F1,18.33
G43,2,ART_F2,60.87
G43,2,COMP SC_F2,86.23
G43,2,ELA_F2,44.06
G43,2,FRE_F2,37.2
G43,2,GEO_F2,54.65
G43,2,HIS_F2,61.45
G43,2,MTH_F2,60.41
G43,2,RE_F2,66.85
G43,2,SCI_F2,73.21
G43,2,SH_F2,26
G43,3_4,ACC_F3&4,59
G43,3_4,ART_F3&4,0
G43,3_4,BIOL_F3&4,0
G43,3_4,BST_F3&4,55.31
G43,3_4,CHEM_F3&4,0
G43,3_4,COMP SC_F3&4,0
G43,3_4,D&T_F3&4,69.68
G43,3_4,ELA_F3&4,35.81
G43,3_4,ELIT_F3&4,23.5
G43,3_4,FRE_F3&4,0
G43,3_4,GEO_F3&4,0
G43,3_4,HIS_F3&4,0
G43,3_4,ICT_F3&4,58.34
G43,3_4,MTH_F3&4,39.43
G43,3_4,PED_F3&4,57.27
G43,3_4,PHY_F3&4,59.69
G43,3_4,RE_F3&4,46.42
G44,1,ART_F1,77
G44,1,COMP SC_F1,66.26
G44,1,ELA_F1,48.34
G44,1,FRE_F1,35.67
G44,1,GEO_F1,62
G44,1,HIS_F1,64.15
G44,1,MTH_F1,52.91
G44,1,RE_F1,64.15
G44,1,SCI_F1,68.33
G44,1,SH_F1,68.67
G44,2,ART_F2,67.25
G44,2,COMP SC_F2,38
G44,2,ELA_F2,43.84
G44,2,FRE_F2,12.05
G44,2,GEO_F2,57.27
G44,2,HIS_F2,33.4
G44,2,MTH_F2,55.9
G44,2,RE_F2,65.69
G44,2,SCI_F2,75.67
